emp_no,first_name,last_name,gender,salary,to_date
101564,Gay,Liedekerke,M,67436,9999-01-01
101775,Tuval,Liedekerke,F,65939,9999-01-01
101778,Aamer,Peha,F,40000,9999-01-01
101949,Foong,Pettis,F,49621,9999-01-01
101787,Shunichi,Muhling,M,48195,9999-01-01
101800,Arlette,Iwayama,M,40000,9999-01-01
101808,Atreye,Hedayat,M,42707,9999-01-01
101989,JiYoung,Plavsic,M,52805,9999-01-01
101993,Manohar,Perez,F,55620,9999-01-01
102000,Kersti,Gladwell,M,56761,9999-01-01
101833,Cordelia,Couchot,F,63069,9999-01-01
102019,Mohammad,Ullian,M,87038,9999-01-01
102027,Gladys,Isaak,F,40000,9999-01-01
102028,Yunming,Thiran,F,63152,9999-01-01
101845,Giordano,Pouyioutas,M,40000,9999-01-01
102045,Chandrasekaran,Berstel,M,46765,9999-01-01
101850,Domenico,Moehrke,M,51218,9999-01-01
102061,Niclas,Nittel,M,75529,9999-01-01
102062,Shigehiro,Lanteri,M,58715,9999-01-01
101859,Honesty,Perng,M,40000,9999-01-01
102068,Zhilian,Bergere,M,67377,9999-01-01
102081,Gina,Bridgland,M,57925,9999-01-01
101869,Zhanqiu,Siprelle,F,84820,9999-01-01
102090,Shaleah,Zizka,F,40000,9999-01-01
101888,Eran,Ritcey,M,40000,9999-01-01
102105,Hironobu,Schwartzbauer,M,45137,9999-01-01
102110,Mang,Christ,M,58708,9999-01-01
102115,Keiichiro,Kobara,F,101547,9999-01-01
101898,Mang,Schwartzbauer,F,56898,9999-01-01
101909,Mostafa,Underwood,F,40000,9999-01-01
101915,Mayuri,Chenoweth,M,53504,9999-01-01
101919,Mantis,Schahn,F,61916,9999-01-01
101928,Avishai,Baezner,M,41357,9999-01-01
102147,Kristen,Miyakawa,F,52372,9999-01-01
102152,Pantung,Ozery,M,55987,9999-01-01
102162,Nevin,Fujisaki,F,40000,9999-01-01
102180,Demos,Waschkowski,F,51592,9999-01-01
102187,Fumiya,Eickenmeyer,F,51190,9999-01-01
102217,Christ,Luks,F,40000,9999-01-01
102220,Deborah,Poehlman,F,40000,9999-01-01
102221,Manibrata,Orlowska,M,42023,9999-01-01
102228,Udaiprakash,Nannarelli,F,59418,9999-01-01
102232,Roded,Kaiser,M,44706,9999-01-01
101932,Christophe,Hashii,F,46203,9999-01-01
102239,Jaroslava,Seuren,M,46805,9999-01-01
102240,Shmuel,Rodite,F,63672,9999-01-01
101934,Roselyn,Rosin,M,54038,9999-01-01
102320,Bangqing,Sichman,M,40000,9999-01-01
102286,Cedric,Chachaty,F,46380,9999-01-01
102333,Kendra,Stamatiou,M,44130,9999-01-01
102314,Anneli,Maliniak,F,40000,9999-01-01
102371,Chenxi,Chenoweth,F,56227,9999-01-01
102514,Arne,Huttel,F,63125,9999-01-01
102520,Tetsurou,Remmers,M,40000,9999-01-01
102372,Maik,Jahnichen,M,98186,9999-01-01
102385,Mountaz,Sidou,F,73828,9999-01-01
102548,Tokuyasu,Kragelund,F,40000,9999-01-01
102550,Magy,Stassinopoulos,F,67806,9999-01-01
102388,Takanari,Ponthieu,F,65265,9999-01-01
102552,Danai,Delgrande,M,40000,9999-01-01
102403,Tua,Heystek,F,40000,9999-01-01
102410,Boalin,Alpay,F,82433,9999-01-01
102423,Kazuhiko,Sridhar,M,48201,9999-01-01
102427,Idoia,Rindone,M,40000,9999-01-01
102609,Chaoyi,Felder,F,43987,9999-01-01
102433,Arch,Peek,M,92909,9999-01-01
102627,Bedrich,Businaro,M,52225,9999-01-01
102450,Elgin,Krupka,M,66353,9999-01-01
102654,Gregory,Makinen,M,50339,9999-01-01
102451,Vugranam,Harbusch,F,40000,9999-01-01
102465,IEEE,Chiola,M,40000,9999-01-01
102673,Stamatina,Vigier,M,71501,9999-01-01
102677,Huei,Karcich,F,40000,9999-01-01
102682,Oscar,Reutenauer,M,71707,9999-01-01
102483,Qingxiang,Boissier,F,40000,9999-01-01
102496,Ayonca,Hiraishi,F,40000,9999-01-01
102692,Saniya,Lindenbaum,F,66030,9999-01-01
102704,Slavian,Andreotta,M,64223,9999-01-01
102901,Constantino,Huttel,F,64409,9999-01-01
102708,Xinglin,Marletta,M,54392,9999-01-01
102710,Divier,Szmurlo,M,40000,9999-01-01
102728,Make,Jiang,M,59476,9999-01-01
102737,Fabrizio,Mitina,M,56956,9999-01-01
102738,Ramya,Tchuente,M,40000,9999-01-01
102741,Palash,Naumovich,M,54333,9999-01-01
102742,Raimond,Kruskal,F,51549,9999-01-01
102754,Mohua,Huhdanpaa,M,48479,9999-01-01
102757,Arno,Pardalos,M,62091,9999-01-01
102765,Arnould,Lipner,M,65088,9999-01-01
102912,Teiji,Khalil,M,40000,9999-01-01
102777,Fumiko,Stille,F,41798,9999-01-01
102778,Bernice,Mitchem,F,49949,9999-01-01
102942,Gretta,Vilarrasa,M,69181,9999-01-01
102793,Joydip,Benzaken,F,40000,9999-01-01
102801,Chanjung,Chachaty,M,40000,9999-01-01
102803,Giri,Servi,M,46315,9999-01-01
102804,Xiaoqiang,Kolvik,M,65584,9999-01-01
102808,Qingxiang,Eiter,M,48528,9999-01-01
102815,Shunichi,Scallan,F,60284,9999-01-01
102953,Woody,Terlouw,F,53852,9999-01-01
102828,Divine,Fadgyas,M,40000,9999-01-01
102962,Chirstian,Kobara,M,113013,9999-01-01
102851,Xudong,Bruckman,M,40000,9999-01-01
102856,Bogdan,Peron,M,40000,9999-01-01
102996,Patricio,Riesenhuber,F,60588,9999-01-01
102870,Marsal,Alpay,F,48805,9999-01-01
103005,Rafael,Keustermans,M,69015,9999-01-01
103058,Yongqiao,Zumaque,M,56772,9999-01-01
103059,Hatem,Mondadori,F,49110,9999-01-01
103061,Karlis,Delaune,M,40000,9999-01-01
103019,Jungsoon,Wissmann,M,59255,9999-01-01
103039,Premsyl,Camarinopoulos,M,83806,9999-01-01
103092,Mabry,Falby,M,63906,9999-01-01
103040,Kamran,Lorie,F,40000,9999-01-01
103042,Berthier,Masand,M,70417,9999-01-01
103128,Alenka,Crabtree,M,40000,9999-01-01
103129,Jianhua,Munoz,M,40000,9999-01-01
103044,Idoia,Baik,M,40000,9999-01-01
103245,Sajjad,Cusworth,M,40000,9999-01-01
103164,Valeska,Chiola,F,66173,9999-01-01
103252,Domenick,Baca,M,40000,9999-01-01
103176,Khue,Pelc,F,88569,9999-01-01
103255,Felicidad,Chinal,M,65925,9999-01-01
103259,Remzi,Brattka,F,40000,9999-01-01
103270,Moty,Openshaw,F,53744,9999-01-01
103271,Trygve,Bamford,F,40000,9999-01-01
103219,Guenter,Muchinsky,F,69296,9999-01-01
103276,Takahito,Bernardinello,F,88765,9999-01-01
103284,Guiseppe,Hofting,M,40000,9999-01-01
103235,Kazuhito,Acton,M,65899,9999-01-01
103294,Basant,Lodder,F,40000,9999-01-01
103296,Remzi,Siochi,F,40000,9999-01-01
103338,Munir,Wilharm,M,40000,9999-01-01
103426,Shigeaki,Koshiba,M,68664,9999-01-01
103427,Licheng,Dalton,M,49747,9999-01-01
103460,Rajmohan,Duclos,M,55681,9999-01-01
103467,Kwangyoen,Glinert,F,69893,9999-01-01
103469,Christoper,Kalafatis,F,40000,9999-01-01
103344,Sanjeeva,Whittlesey,M,68040,9999-01-01
103480,Isaac,Eickenmeyer,F,51511,9999-01-01
103484,Niclas,Velardi,M,57461,9999-01-01
103488,Moheb,Conde,M,40000,9999-01-01
103490,Claudi,Kropatsch,M,40000,9999-01-01
103351,Stein,Junot,F,56479,9999-01-01
103366,Alain,Suermann,F,60314,9999-01-01
103522,Narain,Jenevein,M,63106,9999-01-01
103367,Supot,Isaac,F,48288,9999-01-01
103529,Duke,Uhrik,F,47841,9999-01-01
103375,Khue,Fioravanti,M,76982,9999-01-01
103538,Mountaz,Ushiama,M,45573,9999-01-01
103540,Heejo,Senzako,M,40000,9999-01-01
103398,Nikolaos,Schreiter,F,77932,9999-01-01
103558,Adel,Unni,M,68004,9999-01-01
103563,Fan,Msuda,F,40001,9999-01-01
103567,Eberhardt,Perl,M,62521,9999-01-01
103568,Peternela,Camarinopoulos,M,40000,9999-01-01
103569,Rayond,Rodier,M,40000,9999-01-01
103415,Heng,Cronin,M,60614,9999-01-01
103573,Mani,Erman,F,63857,9999-01-01
103585,Juichirou,Dusink,F,58728,9999-01-01
103589,Ipke,Fujisaki,M,80369,9999-01-01
103591,Moni,Vakili,M,69105,9999-01-01
103595,Zhensheng,Hutton,M,68103,9999-01-01
103419,Marjo,Pettit,F,46475,9999-01-01
103810,Gift,Falco,F,43643,9999-01-01
103835,Masasuke,Cyre,M,53360,9999-01-01
103621,Yuqun,Vidya,M,45719,9999-01-01
103625,Ottavia,Kambil,M,50104,9999-01-01
103635,Dayanand,Ebeling,M,40000,9999-01-01
103644,Harjit,Erdi,M,65011,9999-01-01
103663,Bezalel,Edelhoff,M,40000,9999-01-01
103665,Tomoyuki,Monarch,M,63183,9999-01-01
103668,Remmert,Mitchem,F,40000,9999-01-01
103670,Bernice,Siepmann,M,66848,9999-01-01
103681,Toney,Rosiles,M,40000,9999-01-01
103682,Samphel,Shrader,F,46159,9999-01-01
103717,Kwangjo,Zhang,F,40000,9999-01-01
103723,Noritoshi,Geffroy,M,40000,9999-01-01
103730,Quingbo,Roison,M,66732,9999-01-01
103855,Christophe,Peres,F,46663,9999-01-01
103731,Leandro,Cyre,M,40000,9999-01-01
103753,Faiza,Fortenbacher,F,40000,9999-01-01
103754,Ebru,Nicolson,F,43578,9999-01-01
103759,Rance,Rajaraman,M,47687,9999-01-01
103761,Kiyomitsu,Schahn,F,40000,9999-01-01
103862,Christophe,Koblitz,F,40000,9999-01-01
103766,Ronghao,Monkewich,F,60020,9999-01-01
103776,Franziska,Ashish,M,75817,9999-01-01
103869,Shaunak,Pollock,M,40000,9999-01-01
103782,Sigeru,Baez,F,85804,9999-01-01
103876,Mohammad,Suppi,M,40000,9999-01-01
103878,Uta,Brandsma,M,40000,9999-01-01
103898,Saeed,Rosin,M,89803,9999-01-01
103988,Mary,Griswold,M,76665,9999-01-01
103918,Seshu,Jenevein,F,42579,9999-01-01
104005,Ibibia,Molenkamp,F,40000,9999-01-01
104011,Masanao,Journel,M,68704,9999-01-01
104014,Honglan,Krohn,M,48888,9999-01-01
103926,Jiafu,Camarinopoulos,M,83559,9999-01-01
104021,Yonghoan,Mondadori,M,40000,9999-01-01
104029,Alper,Pagter,M,78220,9999-01-01
103936,Chikako,Bolsens,M,45650,9999-01-01
104038,Kwun,Fujisaki,M,49409,9999-01-01
103939,Ugo,Begiun,M,74770,9999-01-01
104047,Girolamo,Zweizig,F,40000,9999-01-01
104049,Danny,Heijenga,M,44000,9999-01-01
103947,Xinglin,Businaro,M,59044,9999-01-01
104054,Uinam,Rothe,F,51886,9999-01-01
104060,Moriyoshi,Baca,M,40000,9999-01-01
103951,Eben,Luders,M,40000,9999-01-01
104073,Vitali,Peral,M,79549,9999-01-01
103961,Gurbir,Suermann,F,40000,9999-01-01
103965,Sverrir,Baba,F,85514,9999-01-01
104091,Shrikanth,Mawatari,M,88769,9999-01-01
104092,Abdelaziz,Vitiello,M,48196,9999-01-01
104093,Cristinel,Streng,M,50592,9999-01-01
104094,Manohar,Emiris,F,49509,9999-01-01
103971,Gritta,Journel,M,40000,9999-01-01
104111,Malu,Krohm,M,42749,9999-01-01
104114,Dzung,Bala,M,40592,9999-01-01
104199,Lalit,Kalafatis,F,61331,9999-01-01
104122,Georg,Schreiter,M,40000,9999-01-01
104130,Kazuhira,Rodiger,M,40000,9999-01-01
104135,Yaghout,Servi,M,80914,9999-01-01
104144,Gilbert,Staelin,M,40000,9999-01-01
104145,Mang,Selvestrel,M,40000,9999-01-01
104154,Udi,Hedayat,M,59276,9999-01-01
104157,Marco,Pusterhofer,M,54033,9999-01-01
104160,Kotesh,Kamber,F,57764,9999-01-01
104203,Shigenori,Gyorkos,F,72926,9999-01-01
104210,Ziyad,Schaaf,F,40000,9999-01-01
104212,Bedrich,Driscoll,M,54803,9999-01-01
104363,Mansur,Xiaoshan,M,66971,9999-01-01
104366,Yaghout,Erman,M,40000,9999-01-01
104222,Gretta,Wursthorn,F,40000,9999-01-01
104369,Elliott,Fandrianto,F,74877,9999-01-01
104376,Shahab,Rajaraman,M,40000,9999-01-01
104223,Mantis,Waymire,M,71987,9999-01-01
104233,Cordelia,Kolvik,F,43781,9999-01-01
104391,Serge,Lichtman,M,40000,9999-01-01
104402,Gonzalo,Molenaar,M,74547,9999-01-01
104266,Kiyokazu,Antonakopoulos,F,42290,9999-01-01
104404,Yoshinari,Usery,M,73443,9999-01-01
104411,Zengping,Desikan,F,40000,9999-01-01
104431,Xuedong,Kenevan,F,45628,9999-01-01
104452,Paloma,Lorin,M,40000,9999-01-01
104294,Siddarth,Flowers,M,46683,9999-01-01
104462,Tomofumi,Randt,M,51689,9999-01-01
104467,Anoosh,Panwar,M,40000,9999-01-01
104478,Shrikanth,Goodrum,M,46511,9999-01-01
104480,Arif,Randt,M,87795,9999-01-01
104482,Nikolaos,Navazio,M,41679,9999-01-01
104313,Makato,Thisen,M,40000,9999-01-01
104498,Suvo,Cools,F,40000,9999-01-01
104504,Waiman,Kilgore,F,44682,9999-01-01
104510,Willard,Eppinger,M,74238,9999-01-01
104328,Luerbio,Setlzner,F,57862,9999-01-01
104520,Vishv,Neimat,F,76708,9999-01-01
104523,Leandro,Gyimothy,M,62637,9999-01-01
104336,Shigeu,Lagarias,M,41393,9999-01-01
104337,Niteen,Schwabacher,M,40000,9999-01-01
104748,Xianlong,Bennet,F,40000,9999-01-01
104536,Shooichi,Ernst,M,74153,9999-01-01
104537,Sadun,Schnelling,M,43916,9999-01-01
104549,Chaoyi,Sabnani,M,53559,9999-01-01
104553,Moon,Comte,F,40000,9999-01-01
104557,Turgut,Kushnir,M,75651,9999-01-01
104577,Kellyn,Ibel,M,40000,9999-01-01
104755,Tetsurou,Zschoche,M,48669,9999-01-01
104592,Gift,Chinin,M,69015,9999-01-01
104760,Gian,Gulla,F,40000,9999-01-01
104765,Giordano,Samarati,M,65293,9999-01-01
104610,Fusako,Peak,M,61345,9999-01-01
104767,Venkatesan,Hinsberger,F,44001,9999-01-01
104625,Odoardo,Vendrig,M,40000,9999-01-01
104772,Yannik,VanScheik,M,63539,9999-01-01
104637,Basant,dAstous,F,59793,9999-01-01
104783,Lech,Mullainathan,F,46818,9999-01-01
104640,Chaosheng,Conia,M,41338,9999-01-01
104642,Maren,Lichtner,M,42979,9999-01-01
104644,Yuguang,Lieblein,F,49794,9999-01-01
104656,Margo,Walston,M,57530,9999-01-01
104785,Przemyslawa,Porotnikoff,F,40000,9999-01-01
104661,Dinah,Perin,F,40000,9999-01-01
104801,Fatemeh,Hardjono,F,44627,9999-01-01
104667,Armond,Hiltgen,M,40000,9999-01-01
104677,Kwee,Spataro,F,40000,9999-01-01
104682,Toshimori,Speek,M,60251,9999-01-01
104805,Shuky,Figueira,M,40000,9999-01-01
104696,Lansing,Aseltine,F,40000,9999-01-01
104812,Hideo,Fujisawa,M,75881,9999-01-01
104710,Munenori,Trogemann,M,88948,9999-01-01
104819,Rildo,Granlund,F,78003,9999-01-01
104711,Herb,Vural,M,54612,9999-01-01
104718,Lorien,Brandsma,M,44493,9999-01-01
104852,Theirry,Munawer,M,52882,9999-01-01
104911,Sanjai,Kruskal,F,40000,9999-01-01
104858,Jiong,Isaak,M,85538,9999-01-01
104921,Kellie,Chandrasekhar,F,47602,9999-01-01
104866,Anestis,Gelosh,M,83471,9999-01-01
104931,Kristin,Delaune,F,98125,9999-01-01
104875,Francesca,Schrooten,F,72081,9999-01-01
104939,Armond,Masamoto,F,56152,9999-01-01
104940,Tze,Ciolek,M,50368,9999-01-01
104941,Yonghong,Schaap,M,43708,9999-01-01
104945,Gro,Polupanov,F,52910,9999-01-01
104993,Takahiro,Sluis,M,43732,9999-01-01
105003,Xiaocheng,Taubman,M,40000,9999-01-01
105033,Takahira,Quadeer,M,58325,9999-01-01
105053,Gian,Vernadat,F,40000,9999-01-01
105060,Manu,Rosin,M,58083,9999-01-01
105072,Gennadi,Atchley,F,40377,9999-01-01
105075,Kiyotoshi,Keohane,M,59902,9999-01-01
105077,Khue,Clemencon,M,40000,9999-01-01
105093,Lalit,Fontet,M,55151,9999-01-01
105095,Steen,Leppanen,F,45472,9999-01-01
105103,Elvis,Zambonelli,M,48862,9999-01-01
105120,Dannz,Litzler,M,40000,9999-01-01
105123,Bernd,Schwaller,M,40000,9999-01-01
105125,Fumiko,Lamma,M,40000,9999-01-01
105138,Siddarth,Peroz,F,100677,9999-01-01
105143,Tse,Dulli,M,60706,9999-01-01
105145,Susanta,Birch,F,46723,9999-01-01
105146,Martins,Katzenelson,M,45494,9999-01-01
105152,Mikhail,Cesareni,M,47925,9999-01-01
105154,Lenore,Montemayor,F,68754,9999-01-01
105162,Heon,Alencar,M,46346,9999-01-01
105167,Lillian,Comyn,M,68908,9999-01-01
105180,Jouni,Broder,F,48314,9999-01-01
105204,Ennio,Schaad,M,52936,9999-01-01
105222,Gaetan,Weiland,M,49060,9999-01-01
105223,Jiakeng,Manders,M,48708,9999-01-01
105224,Bernd,Schrift,M,40000,9999-01-01
105226,Murthy,Menyhert,F,55174,9999-01-01
105234,Frederique,Navazio,M,40000,9999-01-01
105239,Bartek,Perl,M,68174,9999-01-01
105241,Arra,Ulupinar,M,52992,9999-01-01
105261,Domenick,Rullman,M,40000,9999-01-01
104876,Adamantios,Zucker,F,61599,9999-01-01
104877,Arif,DasSarma,F,40000,9999-01-01
104882,Gererd,Asrin,M,48579,9999-01-01
105278,Hisao,Gyimothy,M,40000,9999-01-01
104894,Phule,Schaft,M,54118,9999-01-01
104897,Marl,Merks,M,81224,9999-01-01
105296,Conor,Peha,M,78182,9999-01-01
105515,Mototsugu,Kandlur,M,48243,9999-01-01
105304,Nikolaus,Steinauer,F,42004,9999-01-01
105311,Mohammad,Conry,F,62523,9999-01-01
105313,Richara,McFarlin,F,66797,9999-01-01
105319,Tru,Rebaine,M,40000,9999-01-01
105326,Almudena,Comte,M,40000,9999-01-01
105328,Alain,Hoppenstand,M,40000,9999-01-01
105346,Pradeep,Gluchowski,F,40000,9999-01-01
105357,Martien,Billawala,M,40000,9999-01-01
105365,Iara,Backhouse,F,40000,9999-01-01
105370,Macha,Kakkar,M,52938,9999-01-01
105385,Maris,Harnett,M,41439,9999-01-01
105388,Sarita,Lorch,F,40748,9999-01-01
105391,Vidya,Peac,M,40000,9999-01-01
105521,Toshiko,Hofman,F,57333,9999-01-01
105396,Sajjan,Strehl,F,65691,9999-01-01
105406,Hongzhu,Viele,M,40000,9999-01-01
105532,Christophe,Sluis,F,47690,9999-01-01
105408,Adit,Gihr,F,68754,9999-01-01
105421,Sadun,Schrooten,F,40000,9999-01-01
105533,Zijian,Falby,M,40000,9999-01-01
105425,Minghong,Peir,F,56218,9999-01-01
105541,Otmar,Gils,M,40000,9999-01-01
105430,Hairong,Pusterhofer,M,40000,9999-01-01
105544,Feiyu,Mitsuhashi,M,40000,9999-01-01
105449,Renny,Eastman,F,40000,9999-01-01
105546,Dhritiman,Coombs,F,40000,9999-01-01
105561,Mariangiola,Baja,M,40000,9999-01-01
105564,Jaihie,Parhami,M,40000,9999-01-01
105581,Rasikan,Hanabata,M,40000,9999-01-01
105662,Jinpo,Hoogerwoord,F,45070,9999-01-01
105587,Kwun,Demri,F,40000,9999-01-01
105595,Gino,Hmelo,M,69111,9999-01-01
105681,Pranav,Mikschl,F,57728,9999-01-01
105682,Kerhong,Juneja,F,71347,9999-01-01
105683,Sachar,Beeson,F,90213,9999-01-01
105601,Shridhar,Skafidas,M,40000,9999-01-01
105697,Chaosheng,Eldridge,F,40000,9999-01-01
105603,Masoud,Sommer,M,101872,9999-01-01
105701,Marsja,Danley,F,40000,9999-01-01
105704,Serif,Gajiwala,F,40000,9999-01-01
105618,Kazunori,Bugaenko,M,40000,9999-01-01
105717,Aloke,Reinhard,F,54382,9999-01-01
105726,Jagoda,Randt,M,43572,9999-01-01
105637,Remko,Tagansky,M,40000,9999-01-01
105738,Qiwen,Jenevein,M,47442,9999-01-01
105748,Ortrud,Kugler,M,40000,9999-01-01
105839,Ziyad,Rosca,M,53442,9999-01-01
105756,Jianwen,Sundgren,F,40000,9999-01-01
105766,Boutros,Callaway,F,40239,9999-01-01
105775,Abdelaziz,Fontan,F,70689,9999-01-01
105776,Lokesh,Chinen,M,40000,9999-01-01
105786,Ymte,Goodrum,F,40000,9999-01-01
105852,Filipe,Beetstra,M,61179,9999-01-01
105809,Remko,Frolund,M,40000,9999-01-01
105810,Subhankar,Shihab,F,49644,9999-01-01
105860,Heeju,Juneja,F,40000,9999-01-01
105815,Jianhao,Schaaf,F,51643,9999-01-01
105862,Masato,Jarecki,F,40000,9999-01-01
105876,Eldridge,Junet,M,40000,9999-01-01
105878,Dhritiman,Malabarba,F,40000,9999-01-01
105884,Arvind,Esposito,F,54610,9999-01-01
105886,Stafford,Mitchem,M,79210,9999-01-01
105899,Youpyo,Anandan,F,41019,9999-01-01
106031,Hein,Peron,M,51827,9999-01-01
105910,Guozhong,Zaccaria,M,42079,9999-01-01
106036,Radoslaw,Puppe,M,61748,9999-01-01
106042,Jiann,Calkin,F,40000,9999-01-01
106044,Adamantios,Jeong,M,40000,9999-01-01
106048,Urs,Schlumberger,F,76731,9999-01-01
105921,Willard,Gubsky,M,53323,9999-01-01
106063,Florian,Baaz,M,88281,9999-01-01
105934,Gor,Langford,M,43607,9999-01-01
106091,Mark,Nittel,F,50394,9999-01-01
106095,Zengping,Staelin,F,42341,9999-01-01
105935,Danai,Koshiba,M,49967,9999-01-01
105965,Djelloul,Kolvik,F,60694,9999-01-01
106113,Shigenori,Gill,M,40000,9999-01-01
106121,Moni,Tiemann,M,40000,9999-01-01
106133,Guadalupe,Heijenga,M,62184,9999-01-01
105981,Bedir,Tyugu,M,67011,9999-01-01
106143,Kristina,Pashtan,M,65019,9999-01-01
105988,Hirochika,Swick,M,40000,9999-01-01
106166,Sahrah,Lukaszewicz,M,43575,9999-01-01
105991,Ronnie,Raczkowsky,M,40000,9999-01-01
106177,Zongyan,DuCasse,M,40000,9999-01-01
105998,Herb,Sanella,F,40508,9999-01-01
106187,Kazuyasu,Rassart,F,72190,9999-01-01
106190,Rosalyn,Kobuchi,M,68272,9999-01-01
106192,Alejandra,Calkin,M,40000,9999-01-01
106003,Przemyslawa,Kemmerer,M,70147,9999-01-01
106200,Lenore,Sooriamurthi,F,43116,9999-01-01
106206,Behnaam,Schlenzig,M,40000,9999-01-01
106212,Kristof,Pluym,F,51759,9999-01-01
106214,Valdiodio,Demir,M,45338,9999-01-01
106222,Shim,Uludag,F,76443,9999-01-01
106254,Gian,Lowrie,M,78781,9999-01-01
106255,Luigi,Furedi,M,71684,9999-01-01
106256,Yakichi,Michaeli,M,40000,9999-01-01
106260,Augustine,Ranta,F,40000,9999-01-01
106007,Trygve,Ligten,F,68938,9999-01-01
106405,Val,Deville,M,40000,9999-01-01
106293,Froduald,Schicker,M,66303,9999-01-01
106307,Gil,Lunn,F,40000,9999-01-01
106319,Jayson,Azulay,M,70493,9999-01-01
106411,Anyuan,Marletta,F,40000,9999-01-01
106417,Kwun,Clouatre,M,40000,9999-01-01
106346,Perry,Cronan,M,40000,9999-01-01
106435,Collette,Christ,M,62696,9999-01-01
106355,Lena,Schmiedel,M,63655,9999-01-01
106441,Erzsebet,Narahari,M,68396,9999-01-01
106371,DAIDA,Ratzlaff,F,77692,9999-01-01
106376,Sajjad,Poehlman,F,40000,9999-01-01
106447,Tadanori,Herber,M,49865,9999-01-01
106383,Yechezkel,Denny,M,80175,9999-01-01
106457,Toshimitsu,Frezza,M,46491,9999-01-01
106463,Janalee,Poulakidas,F,41222,9999-01-01
106465,Nidapan,Guting,M,40000,9999-01-01
106577,Florina,Orsini,M,74295,9999-01-01
106466,Wayne,Anick,M,47606,9999-01-01
106582,Yinlin,Coney,F,43391,9999-01-01
106487,Khalil,Ramsey,F,61975,9999-01-01
106587,Heekeun,Ranka,M,40000,9999-01-01
106606,Yuuichi,Wynblatt,M,40000,9999-01-01
106611,Shir,Vecchi,M,40000,9999-01-01
106508,Lijie,Orlowski,M,40000,9999-01-01
106616,Luigi,Braunschweig,F,40000,9999-01-01
106633,Jinxi,Kugler,M,40000,9999-01-01
106634,Ingmar,Rettelbach,F,77974,9999-01-01
106531,Shuky,Eiron,M,51029,9999-01-01
106648,Khue,Masamoto,M,55524,9999-01-01
106667,Stabislas,Anick,M,50340,9999-01-01
106670,Uli,Provine,M,53246,9999-01-01
106536,Ramachenga,Koblick,M,40000,9999-01-01
106678,Vishwani,Oppitz,F,42908,9999-01-01
106679,Mahmut,Tasistro,F,40500,9999-01-01
106547,Quingbo,dAstous,M,62082,9999-01-01
106690,Shushma,Heyers,M,40963,9999-01-01
106548,Nechama,Masada,M,40000,9999-01-01
106552,Abdulla,Schaap,F,49915,9999-01-01
106555,Rosalyn,Gaughan,F,72049,9999-01-01
106721,Shigehiro,Furedi,F,53043,9999-01-01
106725,Christoph,Coney,M,79225,9999-01-01
106558,Otilia,Brobst,F,41656,9999-01-01
106567,Weiye,Chepyzhov,F,40000,9999-01-01
106736,Marla,Raczkowsky,M,41285,9999-01-01
106743,Alselm,Erez,M,40000,9999-01-01
106942,Eckart,Klassen,M,50073,9999-01-01
106946,Oksana,Luiz,M,100204,9999-01-01
106756,Arup,Suessmith,F,71811,9999-01-01
106949,Ortrun,Erva,M,40000,9999-01-01
106764,Bedrich,Bernardinello,M,41988,9999-01-01
106953,Navid,Riesenhuber,F,51195,9999-01-01
106773,Tokuyasu,Simmel,M,45174,9999-01-01
106981,Maren,Vilarrasa,M,40000,9999-01-01
106795,Arlette,Binding,M,40858,9999-01-01
106797,Aran,Raoux,F,58863,9999-01-01
106798,Phillip,Dratva,M,59998,9999-01-01
106819,Takahira,Coombs,F,50336,9999-01-01
106985,Adhemar,Pfau,F,40000,9999-01-01
106824,Kokou,Atchley,F,53706,9999-01-01
106987,Naftali,Gist,F,40000,9999-01-01
106837,Elvia,Nitto,M,72614,9999-01-01
106843,Mansur,Miara,M,64995,9999-01-01
106988,Katsuo,Gaughan,M,56543,9999-01-01
106845,Urs,Niizuma,M,43858,9999-01-01
106848,Paddy,Auyong,M,40000,9999-01-01
106994,Becky,Penttonen,F,54805,9999-01-01
107018,Temple,Braunmuhl,F,40000,9999-01-01
106868,Roselyn,Tagansky,F,70730,9999-01-01
106871,Gina,Varley,F,40000,9999-01-01
106879,Susanna,DeMori,F,54048,9999-01-01
107019,Noritoshi,Majewski,M,81407,9999-01-01
107027,Ayonca,Poujol,M,58504,9999-01-01
107032,Navid,Schlenzig,F,84400,9999-01-01
107033,Sakthirel,Sidhu,M,40000,9999-01-01
106928,Hongzhu,Merks,F,50376,9999-01-01
107053,Chinho,Macedo,M,40000,9999-01-01
106933,Moni,Rahimi,M,89360,9999-01-01
106935,Kazuhiko,Farrow,F,78007,9999-01-01
107077,Faiza,Dichev,M,40000,9999-01-01
107131,Lijie,Streng,M,45823,9999-01-01
107134,Oscar,Rosti,M,40000,9999-01-01
107135,Frederique,Orlowski,M,40000,9999-01-01
107090,Stein,Ferretti,M,43398,9999-01-01
107145,Munehiko,Zielinski,M,40000,9999-01-01
107097,Kitty,Badache,F,79614,9999-01-01
107160,Wayne,Christianini,F,48722,9999-01-01
107101,Moni,Crabtree,M,40232,9999-01-01
107173,Kellie,Luga,F,66709,9999-01-01
107103,Ranga,Schapire,M,57771,9999-01-01
107110,Wonhee,Lodder,M,54147,9999-01-01
107113,Sushant,VanScheik,F,65971,9999-01-01
107118,Jordanka,Skogmar,M,40000,9999-01-01
107205,Kasturi,Granlund,F,56416,9999-01-01
